,Año y Mes,Índice Global,Valor Agregado,"Agricultura, ganadería, caza y silvicultura ",Pesca y acuicultura ,"Extraccion de petróleo, gas, minerales y servicios conexos ",Manufactura ,"Electricidad, gas, suministro de agua, alcantarillado y gestión de desechos y saneamiento ",Construcción ,Comercio y mantenimiento y reparación de vehículos automotores y motocicletas ,Otros Servicios,Derechos de Importación y Otros Impuestos a los productos (*)
77,2018-06,2.0812405807917287,2.1360940042065124,4.9633803148182665,-5.636451572490586,-4.766349602470768,1.4832491041678395,4.2047671862698905,2.0231356275080827,1.6107381878357643,4.410880759518676,1.4069338130660043
78,2018-07,2.5719864224976305,2.4202094075992164,4.267580973762392,-9.852640401092074,-5.366115785337527,2.1002926960454857,4.5665968280048475,4.9389313497222815,2.6623749612104746,4.327888383982327,4.417865495055622
79,2018-08,2.368285188519252,2.538628074301357,8.155947773213384,33.70409439270611,-4.099402620990091,1.934006138199024,3.325066388805652,0.5328182487271675,2.5212564516406815,4.448623167234757,0.4598033723998327
80,2018-09,2.452588755193986,2.7030806869125144,7.054935352863694,41.618142115194615,0.5622052341776254,1.4729905228064126,3.851202340814396,-1.865390776619634,1.4104418032590615,4.1736615041105125,-0.38522775182475755
81,2018-10,4.083987793881619,3.910026152458414,7.701421036638294,38.62639307377816,-2.5695941110577536,6.270267582883491,5.089113535412309,9.098844723885264,2.5662925273144594,4.237799002427096,5.928222027315158
82,2018-11,5.104121258822829,5.36484487881232,5.003017847817688,202.87192812952912,-2.809497567325053,12.193949460145888,6.466535470371085,11.619455834421544,2.401279417679362,4.663244559790499,2.2518784471457565
83,2018-12,4.73195887915989,4.845384833017079,2.743403337662727,236.74207356950114,-1.3814731278514074,12.343745815701098,7.374799546311991,5.005014908891383,2.5289926375872085,4.275670433550189,3.3110354490934384
84,2019-01,1.7736205797589832,1.3771923093552516,3.6778136978985714,-22.983615470788408,-1.2896488583147914,-5.302761485775505,5.342725926828493,-0.52678603684096,2.4550691229163277,4.113045966281263,6.079526340198299
85,2019-02,2.2696716948895244,2.434710536385424,4.900463695136565,0.5193841820575642,-0.5605451415543286,-1.31626084454075,5.648699105608131,0.361736574001398,1.7730069668407253,4.37065409705626,0.4952039749586561
86,2019-03,3.452484961175344,3.645964985777212,5.727784787384465,-5.819816745871165,0.36018571414311396,3.8192433198397993,6.743222223362636,5.986706863480222,3.015168745630021,4.170052795236302,1.2842588956715417
87,2019-04,0.12763069747050793,0.05886028913870689,4.344236327132322,-59.88451234717789,-2.5653330975418527,-13.95982365391734,3.7747812869301356,8.93579150888695,2.976006730540064,3.808479817791863,0.9366187511647297
88,2019-05,0.8277752141514441,0.8437170098006845,2.2337032730449238,-24.282543546995612,-1.3350563320644682,-6.833095956725614,4.233979341432786,-0.5098019398921849,2.337414995763126,4.0568035239734,0.6473283184626553
